"","Type","Id","FirstName","LastName","City","Country","Phone","OrderDate","TotalAmount","OrderNumber","UnitPrice","Quantity","ProductName","Package","IsDiscontinued"
"2525","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","21/05/2017","1274",5.6,20,"Filo Mix","16 - 2 kg boxes","0"
"2526","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","21/05/2017","1274",7.6,15,"Rogede sild","1k pkg.","0"
"2527","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","22/05/2017","1832,8",12,30,"Outback Lager","24 - 355 ml bottles","0"
"2528","Supplier",29,"Forêts d'érables","Chantal Goulet","Ste-Hyacinthe","Canada","(514) 555-2955","(514) 555-2921","22/05/2017","1832,8",39.4,20,"Tarte au sucre","48 pies","0"
"2529","Supplier",25,"Ma Maison","Jean-Guy Lauzon","Montréal","Canada","(514) 555-9022","","22/05/2017","1832,8",19.2,15,"Pâté chinois","24 boxes x 2 pies","0"
"2530","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","22/05/2017","1832,8",24.8,16,"Ikura","12 - 200 ml jars","0"
"2531","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","23/05/2017","2275,2",27.8,24,"Mozzarella di Giovanni","24 - 200 g pkgs","0"
"2532","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","23/05/2017","2275,2",9.6,45,"Spegesild","4 - 450 g glasses","0"
"2533","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","23/05/2017","2275,2",14.4,40,"Steeleye Stout","24 - 12 oz bottles","0"
"2534","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","23/05/2017","2275,2",10,60,"Gorgonzola Telino","12 - 100 g pkgs","0"
"2535","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","24/05/2017","86,4",4.8,18,"Konbu","2 kg box","0"
"2536","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","25/05/2017","1440",28.8,50,"Gudbrandsdalsost","10 kg pkg","0"
"2537","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","26/05/2017","3302,6",10,32,"Gorgonzola Telino","12 - 100 g pkgs","0"
"2538","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","26/05/2017","3302,6",24.9,70,"Gumbär Gummibärchen","100 - 250 g bags","0"
"2539","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","26/05/2017","3302,6",11.2,7,"NuNuCa Nuß-Nougat-Creme","20 - 450 g glasses","0"
"2540","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","26/05/2017","3302,6",18.6,42,"Tofu","40 - 100 g pkgs","0"
"2541","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","26/05/2017","3302,6",15.2,25,"Chang","24 - 12 oz bottles","0"
"2542","Supplier",29,"Forêts d'érables","Chantal Goulet","Ste-Hyacinthe","Canada","(514) 555-2955","(514) 555-2921","27/05/2017","442",39.4,10,"Tarte au sucre","48 pies","0"
"2543","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","27/05/2017","442",4.8,10,"Konbu","2 kg box","0"
"2544","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","28/05/2017","2333,2",28.8,8,"Gudbrandsdalsost","10 kg pkg","0"
"2545","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","28/05/2017","2333,2",26.2,70,"Perth Pasties","48 pieces","1"
"2546","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","28/05/2017","2333,2",9.6,28,"Spegesild","4 - 450 g glasses","0"
"2547","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","29/05/2017","1903,8",27.8,21,"Mozzarella di Giovanni","24 - 200 g pkgs","0"
"2548","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","29/05/2017","1903,8",17.2,60,"Flotemysost","10 - 500 g pkgs","0"
"2549","Supplier",9,"PB Knäckebröd AB","Lars Peterson","Göteborg","Sweden","031-987 65 43","031-987 65 91","29/05/2017","1903,8",7.2,40,"Tunnbröd","12 - 250 g pkgs","0"
"2550","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","30/05/2017","843,2",42.4,18,"Manjimup Dried Apples","50 - 300 g pkgs","0"
"2551","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","30/05/2017","843,2",8,10,"Sir Rodney's Scones","24 pkgs. x 4 pieces","0"
"2552","Supplier",25,"Ma Maison","Jean-Guy Lauzon","Montréal","Canada","(514) 555-9022","","31/05/2017","2736",19.2,120,"Pâté chinois","24 boxes x 2 pies","0"
"2553","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","31/05/2017","2736",14.4,30,"Steeleye Stout","24 - 12 oz bottles","0"
"2554","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","01/06/2017","1765,6",10.4,14,"Original Frankfurter grüne Soße","12 boxes","0"
"2555","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","01/06/2017","1765,6",14.4,35,"Lakkalikööri","500 ml","0"
"2556","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","01/06/2017","1765,6",17.2,30,"Flotemysost","10 - 500 g pkgs","0"
"2557","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","01/06/2017","1765,6",10,60,"Scottish Longbreads","10 boxes x 8 pieces","0"
"2558","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","02/06/2017","3063",16,30,"Maxilaku","24 - 50 g pkgs","0"
"2559","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","02/06/2017","3063",14.4,35,"Steeleye Stout","24 - 12 oz bottles","0"
"2560","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","02/06/2017","3063",99,21,"Thüringer Rostbratwurst","50 bags x 30 sausgs","1"
"2561","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","03/06/2017","3868,6",17.2,60,"Flotemysost","10 - 500 g pkgs","0"
"2562","Supplier",2,"New Orleans Cajun Delights","Shelley Burke","New Orleans","USA","(100) 555-4822","NULL)","03/06/2017","3868,6",16.8,20,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles","0"
"2563","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","03/06/2017","3868,6",30.4,70,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"2564","Supplier",13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Cuxhaven","Germany","(04721) 8713","(04721) 8714","03/06/2017","3868,6",20.7,18,"Nord-Ost Matjeshering","10 - 200 g glasses","0"
"2565","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","04/06/2017","2713,5",35.1,65,"Vegie-spread","15 - 625 g jars","0"
"2566","Supplier",9,"PB Knäckebröd AB","Lars Peterson","Göteborg","Sweden","031-987 65 43","031-987 65 91","04/06/2017","2713,5",7.2,60,"Tunnbröd","12 - 250 g pkgs","0"
"2567","Supplier",22,"Zaanse Snoepfabriek","Dirk Luchte","Zaandam","Netherlands","(12345) 1212","(12345) 1210","05/06/2017","1005,9",10.2,70,"Chocolade","10 pkgs","0"
"2568","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","05/06/2017","1005,9",13.9,21,"Pavlova","32 - 500 g boxes","0"
"2569","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","06/06/2017","1675",16,30,"Maxilaku","24 - 50 g pkgs","0"
"2570","Supplier",20,"Leka Trading","Chandra Leka","Singapore","Singapore","555-8787","","06/06/2017","1675",11.2,40,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs","1"
"2571","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","06/06/2017","1675",24.9,30,"Gumbär Gummibärchen","100 - 250 g bags","0"
"2572","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","07/06/2017","400",8,50,"Aniseed Syrup","12 - 550 ml bottles","0"
"2573","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","08/06/2017","2018,2",14.7,2,"Boston Crab Meat","24 - 4 oz tins","0"
"2574","Supplier",17,"Svensk Sjöföda AB","Michael Björn","Stockholm","Sweden","08-123 45 67","","08/06/2017","2018,2",15.2,5,"Inlagd Sill","24 - 250 g  jars","0"
"2575","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","08/06/2017","2018,2",36.4,42,"Rössle Sauerkraut","25 - 825 g cans","1"
"2576","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","08/06/2017","2018,2",8,30,"Sir Rodney's Scones","24 pkgs. x 4 pieces","0"
"2577","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","08/06/2017","2018,2",14.4,10,"Chai","10 boxes x 20 bags","0"
"2578","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","09/06/2017","1194",17.2,15,"Flotemysost","10 - 500 g pkgs","0"
"2579","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","09/06/2017","1194",28.8,15,"Gudbrandsdalsost","10 kg pkg","0"
"2580","Supplier",5,"Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Oviedo","Spain","(98) 598 76 54","","09/06/2017","1194",16.8,30,"Queso Cabrales","1 kg pkg","0"
"2581","Supplier",29,"Forêts d'érables","Chantal Goulet","Ste-Hyacinthe","Canada","(514) 555-2955","(514) 555-2921","10/06/2017","1622,4",39.4,35,"Tarte au sucre","48 pies","0"
"2582","Supplier",25,"Ma Maison","Jean-Guy Lauzon","Montréal","Canada","(514) 555-9022","","10/06/2017","1622,4",5.9,6,"Tourtière","16 pies","0"
"2583","Supplier",17,"Svensk Sjöföda AB","Michael Björn","Stockholm","Sweden","08-123 45 67","","10/06/2017","1622,4",20.8,10,"Gravad lax","12 - 500 g pkgs","0"
"2584","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","11/06/2017","319,2",8,12,"Sir Rodney's Scones","24 pkgs. x 4 pieces","0"
"2585","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","11/06/2017","319,2",18.6,12,"Tofu","40 - 100 g pkgs","0"
"2586","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","12/06/2017","802",44,16,"Raclette Courdavault","5 kg pkg","0"
"2587","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","12/06/2017","802",2,49,"Geitost","500 g","0"
"2588","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","13/06/2017","1208,5",44,9,"Raclette Courdavault","5 kg pkg","0"
"2589","Supplier",20,"Leka Trading","Chandra Leka","Singapore","Singapore","555-8787","","13/06/2017","1208,5",15.5,40,"Gula Malacca","20 - 2 kg bags","0"
"2590","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","13/06/2017","1208,5",7.7,25,"Jack's New England Clam Chowder","12 - 12 oz cans","0"
"2591","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","14/06/2017","372",18.6,20,"Tofu","40 - 100 g pkgs","0"
"2592","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","15/06/2017","2123,2",14.4,14,"Lakkalikööri","500 ml","0"
"2593","Supplier",29,"Forêts d'érables","Chantal Goulet","Ste-Hyacinthe","Canada","(514) 555-2955","(514) 555-2921","15/06/2017","2123,2",39.4,40,"Tarte au sucre","48 pies","0"
"2594","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","15/06/2017","2123,2",14.4,24,"Chai","10 boxes x 20 bags","0"
"2595","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","16/06/2017","231,4",2,50,"Geitost","500 g","0"
"2596","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","16/06/2017","231,4",7.3,18,"Teatime Chocolate Biscuits","10 boxes x 12 pieces","0"
"2597","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","17/06/2017","102,4",2,20,"Geitost","500 g","0"
"2598","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","17/06/2017","102,4",31.2,2,"Alice Mutton","20 - 1 kg tins","1"
"2599","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","18/06/2017","720",15.6,20,"Ravioli Angelo","24 - 250 g pkgs","0"
"2600","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","18/06/2017","720",26.2,10,"Perth Pasties","48 pieces","1"
"2601","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","18/06/2017","720",7.3,20,"Teatime Chocolate Biscuits","10 boxes x 12 pieces","0"
"2602","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","19/06/2017","11283,2",10.4,35,"Original Frankfurter grüne Soße","12 boxes","0"
"2603","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","19/06/2017","11283,2",10,36,"Scottish Longbreads","10 boxes x 8 pieces","0"
"2604","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","19/06/2017","11283,2",9.6,2,"Spegesild","4 - 450 g glasses","0"
"2605","Supplier",18,"Aux joyeux ecclésiastiques","Guylène Nodier","Paris","France","(1) 03.83.00.68","(1) 03.83.00.62","19/06/2017","11283,2",210.8,50,"Côte de Blaye","12 - 75 cl bottles","0"
"2606","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","20/06/2017","1814,8",8,15,"Longlife Tofu","5 kg pkg","0"
"2607","Supplier",29,"Forêts d'érables","Chantal Goulet","Ste-Hyacinthe","Canada","(514) 555-2955","(514) 555-2921","20/06/2017","1814,8",22.8,16,"Sirop d'érable","24 - 500 ml bottles","0"
"2608","Supplier",22,"Zaanse Snoepfabriek","Dirk Luchte","Zaandam","Netherlands","(12345) 1212","(12345) 1210","20/06/2017","1814,8",7.6,55,"Zaanse koeken","10 - 4 oz boxes","0"
"2609","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","20/06/2017","1814,8",15.2,60,"Chang","24 - 12 oz bottles","0"
"2610","Supplier",15,"Norske Meierier","Beate Vileid","Sandvika","Norway","(0)2-953010","","21/06/2017","2208",28.8,20,"Gudbrandsdalsost","10 kg pkg","0"
"2611","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","21/06/2017","2208",27.2,60,"Camembert Pierrot","15 - 300 g rounds","0"
"2612","Supplier",17,"Svensk Sjöföda AB","Michael Björn","Stockholm","Sweden","08-123 45 67","","22/06/2017","1897,6",12,20,"Röd Kaviar","24 - 150 g jars","0"
"2613","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","22/06/2017","1897,6",12,8,"Outback Lager","24 - 355 ml bottles","0"
"2614","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","22/06/2017","1897,6",4.8,2,"Konbu","2 kg box","0"
"2615","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","22/06/2017","1897,6",77.6,20,"Mishi Kobe Niku","18 - 500 g pkgs","1"
"2616","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","23/06/2017","1273,2",10.4,10,"Original Frankfurter grüne Soße","12 boxes","0"
"2617","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","23/06/2017","1273,2",26.2,15,"Perth Pasties","48 pieces","1"
"2618","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","23/06/2017","1273,2",24.9,30,"Gumbär Gummibärchen","100 - 250 g bags","0"
"2619","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","23/06/2017","1273,2",7.3,4,"Teatime Chocolate Biscuits","10 boxes x 12 pieces","0"
"2620","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","24/06/2017","49,8",24.9,2,"Gumbär Gummibärchen","100 - 250 g bags","0"
"2621","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","25/06/2017","1020",44,20,"Raclette Courdavault","5 kg pkg","0"
"2622","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","25/06/2017","1020",10,14,"Gorgonzola Telino","12 - 100 g pkgs","0"
"2623","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","26/06/2017","11493,2",10,30,"Scottish Longbreads","10 boxes x 8 pieces","0"
"2624","Supplier",18,"Aux joyeux ecclésiastiques","Guylène Nodier","Paris","France","(1) 03.83.00.68","(1) 03.83.00.62","26/06/2017","11493,2",210.8,49,"Côte de Blaye","12 - 75 cl bottles","0"
"2625","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","26/06/2017","11493,2",14.4,60,"Steeleye Stout","24 - 12 oz bottles","0"
"2626","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","27/06/2017","480",14.4,20,"Lakkalikööri","500 ml","0"
"2627","Supplier",25,"Ma Maison","Jean-Guy Lauzon","Montréal","Canada","(514) 555-9022","","27/06/2017","480",19.2,10,"Pâté chinois","24 boxes x 2 pies","0"
"2628","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","28/06/2017","338,2",26.6,7,"Wimmers gute Semmelknödel","20 bags x 4 pieces","0"
"2629","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","28/06/2017","338,2",30.4,5,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"2630","Supplier",6,"Mayumi's","Mayumi Ohno","Osaka","Japan","(06) 431-7877","","29/06/2017","651",18.6,35,"Tofu","40 - 100 g pkgs","0"
"2631","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","30/06/2017","192",9.6,20,"Spegesild","4 - 450 g glasses","0"
"2632","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","01/07/2017","1748,5",35.1,35,"Vegie-spread","15 - 625 g jars","0"
"2633","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","01/07/2017","1748,5",13,40,"Valkoinen suklaa","12 - 100 g bars","0"
"2634","Supplier",28,"Gai pâturage","Eliane Noz","Annecy","France","38.76.98.06","38.76.98.58","02/07/2017","5796",44,70,"Raclette Courdavault","5 kg pkg","0"
"2635","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","02/07/2017","5796",30.4,30,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"2636","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","02/07/2017","5796",8,50,"Sir Rodney's Scones","24 pkgs. x 4 pieces","0"
"2637","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","02/07/2017","5796",31.2,45,"Alice Mutton","20 - 1 kg tins","1"
"2638","Supplier",22,"Zaanse Snoepfabriek","Dirk Luchte","Zaandam","Netherlands","(12345) 1212","(12345) 1210","03/07/2017","2523",7.6,30,"Zaanse koeken","10 - 4 oz boxes","0"
"2639","Supplier",19,"New England Seafood Cannery","Robb Merchant","Boston","USA","(617) 555-3267","(617) 555-3389","03/07/2017","2523",14.7,50,"Boston Crab Meat","24 - 4 oz tins","0"
"2640","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","03/07/2017","2523",31.2,50,"Alice Mutton","20 - 1 kg tins","1"
"2641","Supplier",25,"Ma Maison","Jean-Guy Lauzon","Montréal","Canada","(514) 555-9022","","04/07/2017","485",5.9,40,"Tourtière","16 pies","0"
"2642","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","04/07/2017","485",24.9,10,"Gumbär Gummibärchen","100 - 250 g bags","0"
"2643","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","05/07/2017","851,2",30.4,28,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"2644","Supplier",23,"Karkki Oy","Anne Heikkonen","Lappeenranta","Finland","(953) 10956","","06/07/2017","360",14.4,18,"Lakkalikööri","500 ml","0"
"2645","Supplier",5,"Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Oviedo","Spain","(98) 598 76 54","","06/07/2017","360",16.8,6,"Queso Cabrales","1 kg pkg","0"
"2646","Supplier",14,"Formaggi Fortini s.r.l.","Elio Rossi","Ravenna","Italy","(0544) 60323","(0544) 60603","07/07/2017","631,6",27.8,10,"Mozzarella di Giovanni","24 - 200 g pkgs","0"
"2647","Supplier",9,"PB Knäckebröd AB","Lars Peterson","Göteborg","Sweden","031-987 65 43","031-987 65 91","07/07/2017","631,6",16.8,12,"Gustaf's Knäckebröd","24 - 500 g pkgs","0"
"2648","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","07/07/2017","631,6",15.2,10,"Chang","24 - 12 oz bottles","0"
"2649","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","08/07/2017","2210,8",6.2,24,"Rhönbräu Klosterbier","24 - 0.5 l bottles","0"
"2650","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","08/07/2017","2210,8",26.6,30,"Wimmers gute Semmelknödel","20 bags x 4 pieces","0"
"2651","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","08/07/2017","2210,8",30.4,40,"Gnocchi di nonna Alice","24 - 250 g pkgs","0"
"2652","Supplier",21,"Lyngbysild","Niels Petersen","Lyngby","Denmark","43844108","43844115","08/07/2017","2210,8",9.6,5,"Spegesild","4 - 450 g glasses","0"
"2653","Supplier",24,"G'day, Mate","Wendy Mackenzie","Sydney","Australia","(02) 555-5914","(02) 555-4873","09/07/2017","393",26.2,15,"Perth Pasties","48 pieces","1"
"2654","Supplier",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Salerno","Italy","(089) 6547665","(089) 6547667","10/07/2017","567,5",15.6,15,"Ravioli Angelo","24 - 250 g pkgs","0"
"2655","Supplier",16,"Bigfoot Breweries","Cheryl Saylor","Bend","USA","(503) 555-9931","","10/07/2017","567,5",11.2,20,"Sasquatch Ale","24 - 12 oz bottles","0"
"2656","Supplier",8,"Specialty Biscuits, Ltd.","Peter Wilson","Manchester","UK","(161) 555-4448","","10/07/2017","567,5",7.3,15,"Teatime Chocolate Biscuits","10 boxes x 12 pieces","0"
"2657","Supplier",4,"Tokyo Traders","Yoshi Nagase","Tokyo","Japan","(03) 3555-5011","","11/07/2017","1078",8,30,"Longlife Tofu","5 kg pkg","0"
"2658","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","11/07/2017","1078",26.6,6,"Wimmers gute Semmelknödel","20 bags x 4 pieces","0"
"2659","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","11/07/2017","1078",13.9,16,"Pavlova","32 - 500 g boxes","0"
"2660","Supplier",5,"Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Oviedo","Spain","(98) 598 76 54","","11/07/2017","1078",30.4,15,"Queso Manchego La Pastora","10 - 500 g pkgs","0"
"2661","Supplier",29,"Forêts d'érables","Chantal Goulet","Ste-Hyacinthe","Canada","(514) 555-2955","(514) 555-2921","12/07/2017","5793,1",22.8,90,"Sirop d'érable","24 - 500 ml bottles","0"
"2662","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","12/07/2017","5793,1",99,24,"Thüringer Rostbratwurst","50 bags x 30 sausgs","1"
"2663","Supplier",7,"Pavlova, Ltd.","Ian Devling","Melbourne","Australia","(03) 444-2343","(03) 444-6588","12/07/2017","5793,1",13.9,49,"Pavlova","32 - 500 g boxes","0"
"2664","Supplier",1,"Exotic Liquids","Charlotte Cooper","London","UK","(171) 555-2222","","12/07/2017","5793,1",15.2,45,"Chang","24 - 12 oz bottles","0"
"2665","Supplier",11,"Heli Süßwaren GmbH & Co. KG","Petra Winkler","Berlin","Germany","(010) 9984510","","13/07/2017","1755",35.1,50,"Schoggi Schokolade","100 - 100 g pieces","0"
"2666","Supplier",2,"New Orleans Cajun Delights","Shelley Burke","New Orleans","USA","(100) 555-4822","NULL)","14/07/2017","1792",13.6,60,"Louisiana Hot Spiced Okra","24 - 8 oz jars","0"
"2667","Supplier",25,"Ma Maison","Jean-Guy Lauzon","Montréal","Canada","(514) 555-9022","","14/07/2017","1792",5.9,80,"Tourtière","16 pies","0"
"2668","Supplier",5,"Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Oviedo","Spain","(98) 598 76 54","","14/07/2017","1792",16.8,30,"Queso Cabrales","1 kg pkg","0"
"2669","Supplier",12,"Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Frankfurt","Germany","(069) 992755","","15/07/2017","537,6",36.4,12,"Rössle Sauerkraut","25 - 825 g cans","1"
